movieId,user_tags_top10
153931,afterlife|aka “makkhi”|bilingual|reincarnation|sci fi
153935,twins separated at birth
153941,creature feature|shark|alien|made for tv|mutant|robot|seattle|shark attack|sharks|social media
153943,werewolves|werewolf
153945,camping|forest|hunted|murder|survival
153947,zombie|zombies
153949,algeria|algiers|computer virus|immigrant|muslim|snow
153951,cockfight|rooster
153955,gothic horror|hallucination|murder|nightmare|obsession|parent child relationship|prostitute|sadism|stripper|taxidermy
153957,child labour|chocolate|human trafficking|plantation
153959,lgbt|coming out|gay|friendship|bros|buddies|comedy|dating|happy ending
153961,bollywood
153965,supernatural
153971,children|different worlds|fantasy|king|magic|mirror|old|russian|saving lives|twins
153977,ghost story
153979,woman director
153987,science
153996,bollywood|debt|mistaken identity|plan gone wrong
153999,woman director
154003,fairy tale
154007,seduction|troubled marriage
154011,holiday|sinterklaas|woman director
154013,animal|animal lover|based on novel or book|childish behavior|conflict with in-laws|country girl|lawyer|sister|woman director
154015,bittersweet
154017,comedy
154019,spaghetti western|stagecoach
154023,betrayal|murder|robbery
154035,spaghetti western
154037,revenge|spaghetti western|wells fargo
154039,spaghetti western
154045,church|demon|exorcism|exorcist|priest|sex|village
154047,poker|spaghetti western
154051,moon|nasa|space|candid|informative|inspirational|mark craig
154059,double life|politics|role reversal|sexual politics
154061,factory|rolls royce|strike
154063,whodunit
154065,based on a tv show|comedy|ww2|great|great british actors|history|spies
154067,death penalty|guillotine|loss of loved one|police|rehabilitation|rehabilitation centre|shadowing|spying|torture by the police
154069,revenge|animal lead|based on novel or book|coming of age|dark|death|grief|lamb|loss of loved one|mentor
154071,sex
154073,queer
154075,bollywood|fight|hindi|india|police officer
154077,akshay kumar|bollywood
154079,dysfunctional family|friendship|shot|stupidity
154083,gangster|political killing|political thriller|revenge
154092,woman director
154094,dystopia|mind control|post-apocalypse|robots
154096,martial arts|robots|vampires|bizarre|cyborg|drug lord|godfrey ho|kung fu|ninjas|robocop
154110,rape|1970s|italy|party
154124,carabinieri|italy|museum|robbery|thief
154128,suspense
154130,stockings|trucker
154132,sex comedy
154152,vampire|vampires
154158,candlelight vigil
154160,college|diary|lie|railway|remake|train
154162,affair|cheating|comedy|couples|drama|foerign|romance
154168,poetry|possessed
154174,feminism|martial arts|self-defense|silent film|sport|suffragettes
154178,1990s|band|cannabis|cassette tape|drugs|ecstasy|gig|liverpool|manchester|music business
154180,authentic|cuba|education|everyday life|foreign|great acting|interesting|nuanced|relatable|social criticism
154186,black lgbt|faith|gay|gay director|lgbtq+|sexuality|singer
154188,amusement park
154190,europe|spain
154194,based on novel|based on novel or book
154200,bucharest
154202,tv
154204,musical
154208,woman director
154210,betrayal|brotherhood|fraud|religious fundamentalism
154218,giant squid|hidden island base|hot air balloon|invention|jules verne|kidnapping|magic lantern|note in a bottle|nuclear explosive|pirate gang
154220,martian|martian invasion|police|rock concert
154224,cult film|independent film|politics|religion|surreal|underground film|bd-r|black and white|music|parody
154226,nudity (topless)|suspense
154228,friendship|male friendship
154232,john cleese|soccer
154244,animation|crime|documentary|mental health|post traumatic stress disorder|racism|short|woman director
154246,pink film|ceiling|murder|prostitute|spying
154250,erotic movie|rape|sex|sociopath|violence|voyeur
154254,murder|police detective|psychopath|seaside
154256,climate change|environmental|global warming|greenhouse effect|hurricane|ice melting|weather forecast
154258,masochist|psychopath
154268,open season|animation|bear|boog|elliot|hunter|talking animals|werewolf
154270,tiere
154272,movie business
154274,islam|religion|terrorism
154276,acting|direction|hansal mehta|homosexuality|indian lgbt|manoj bajpai|rajkumar rao|real events|screenplay|surreal
154278,pakistan|death sentence|documentary|honor killing|judicial system|sharmeen obaid-chinoy|short
154284,kilt|laurel and hardy|scotland|short|tailor
154288,daphne pinkerson|early america|labor strike|picketing|worker's rights
154290,time travel|dinosaur|dinosaurs|military|prehistoric|tyrannosaurus rex
154294,apache|cavalry|outpost|patrol|rookie
154300,woman director
154303,bd-r
154305,blood|curse|death|magic|occult|pentagram|prostitute|ritual|satanism|voyeurism
154307,all black cast
154311,plantation|slave|southern belle
154315,african american|based on novel|based on novel or book|class society|interracial relationship|police brutality|racism|robbery
154317,alien invasion|remake|zombie
154319,brazilian|brazilian music|drama|music|romance
154327,alternate reality|dream|restaurant|straight
154335,africa|liberation|mercenary
154337,blaxploitation
154344,army|commando|martial arts
154346,remake|sibling relationship
154348,lawyer
154352,drama|dream|horror|magic|surreal|witch
154354,car|eroticism|hot rod|lgbt
154356,it-expert|woman director|work|workaholic
154358,endurance|marathon|affirming|amusing|annika iltis|documentary|involving|offbeat|running|tennessee
154362,woman director
154364,coming of age|football
154374,antarctic|best friend|polar bear
154380,coming of age|summer|teenager
154384,childhood|children|children on the run|copenhagen|denmark|female prisoner|single mother|woman director
154388,order of the templars
154390,erotic movie
154392,business|hospital
154394,prostitute|torture|vaginal sex
154400,fairy tale|king|prince|princess|wizard
154402,ballet dancer|blackmail|loss of loved one|parent child relationship|woman director
154404,filmmaker
154406,adaptation|based on children's book|father son relationship|gypsy|pheasant|poacher|single father
154414,based on novel or book|film noir|judge|judgment|jury|legal drama|witness
154418,independent film|nazi fiction|psychopath
154420,woman director
154422,woman director
154426,gang|motorcycle|woman vs woman fight
154432,nature|strong female character
154434,baltic sea|brandenburg|poland|road movie|summer|summer vacation
154438,woman director
154440,bicycle|woman director
154442,triplet
154444,anime|musical|swan lake
154448,drugs|exploitation|lsd|psychedelic
154450,cheating|communication|dysfunctional relationship|love|lying|montreal|romantic comedy
154456,breast cancer
154464,bollywood
154470,love|wedding
154474,nudity|romance|family secrets|revolutions|social equality|berta vazquez|fernando gonzález molina|nude black women|nudity (topless)|surprisingly liked
154476,catalonia|basque country|comedy|country|fight|holy week|nudity (topless)|prejudice|procession|sequel
154480,creature|forest|monster|resort
154484,boston|disaster
154486,good vs evil|hologram|space war|star wars|thumb|thumbs!|warp speed
154488,thumbs!
154490,road movie
154494,belgrad|phantom|porche
154502,hookup|lesbian sex|resort|sex|threesome
154506,dutch
154512,falling in love|greed|headless horseman|leave|legend|marriage|suspense|village
154514,audition|coming of age|ecstasy|lesbian|lesbian relationship|love|lust|music instrument|musician|orgy
154516,bear
154518,bridge
154520,erotic movie
154522,travel
154528,airplane|disaster|lightning
154536,prince
154542,airplane|airport|ambulance|bank robbery|boxing match|chase|dark comedy|doctor|exploding car|explosion
154544,erotic movie|lesbian relationship
154558,disco|animal|computer animated|creature|music|worms
154560,independent film
154564,sausage|spy|surrealism|terrorism
154566,dvd-video
154568,apocalypse|independent film|insect|sci-fi horror|thriller
154574,erotic movie
154576,toneel|vreemdgaan
154578,italian|low budget|nudity|zombie|zombies
154580,óskar jónasson
154584,belgrade|beograd|ex yu|gun|independent film|serbia|srbija
154594,fairy tale
154598,adult|based on novel or book|hardcore|sex
154600,street
154606,country girl|cultural difference|village
154608,avant-garde|collage|communism|fascism|street performer|totalitarianism
154610,buddhism|techno
154612,biography|prison|woman director
154620,jules verne
154626,amsterdam|archive footage
154628,new york|the bowery
154630,aggression|dark|infidelity|simbolism
154632,czechoslovakia
154636,woman director
154638,bulgaria|hitchhiking|anjela nedyalkova|runaway|teenager
154644,bondage|eroticism
154648,experimental|woman director
154650,city|earth|volcano
154656,independent film
154666,mythology|sexploitation
154668,bell|slovakia
154670,woman director
154676,parent child relationship
154678,cartoon|fable|family|graphics|silly|ussr
154682,city slicker|deep south|heiress|hillbilly|moonshine|redneck
154690,biography|joe eckardt
154694,cali|colombia|dancing|romance|woman director
154698,aviation|screwball comedy|spy
154703,bd-r|bowery boys|boxing|boxing manager
154709,bd-r|bowery boys
154711,aunt|horse|indiana|uncle|youth
154717,fbi agent|telekinesis
154719,dog
154721,animal:dog|bd-r|canadian|wilderness|yukon
154723,deception|fried egg|marshal|riverboat|sheriff's badge
154725,sport|surfing|tivo
154729,dog|family|heartwarming
154731,nature|bd-r|insects|nature documentary|time lapse photography|true life adventures|volcano|walt disney
154742,martial arts|shaw brothers
154745,comedy|johnny mack brown|music|ranch|rancher|robert mitchum|taxes|tex ritter|victor halperin
154747,bd-r|biography|painter
154749,kick boxing|martial arts
154751,black and white|jousting|knight|medieval|period drama|silent film
154757,action|carole landis|corriganville|george sherman|john wayne|three mesquiteers|western
154759,mad scientist|prostitute
154762,agoura|blackmail|hugo fregonese|joseph cotten|love|murder|range war|shelley winters|technicolor|universal pictures
154764,bear|california|casino|dynamite|lumberjack|sabotage|train
154766,murder|radio program
154768,detective|private detective
154778,rural setting
154780,love|thai
154784,rural setting
154788,fictional country
154790,erotic movie|exhibitionism|exhibitionist|loss of virginity|school|seduction|sex|skinny dipping|teacher|teasing
154794,woman director
154800,eroticism|murder
154806,experimental
154814,found footage|jazz music
154816,avant-garde|bullfight|featurette|mediterranean
154818,biography|champion
154820,world war ii
154824,animal cruelty
154830,woman director
154832,stop motion
154836,armenia
154838,woman director
154850,aerospace|rocket|science|space station|space travel
154858,china|gan bi|long shot
154860,drug addiction|italy|secluded
154862,alexander sokurov|art|art museum|louvre|museum|nazi occupation|nazism|painting|war|world
154876,experimental|found footage
154878,short
154880,russia|short|train
154886,found footage|short|trailer
154890,daughter|loss of loved one|seasons of the year|bicycle|family relationships|landscape|no dialogue|parent child relationship
154892,advertising|beer|experimental
154898,found footage|short
154904,experimental|short
154908,russian|aleksandr petrov|graphics|idea|mermaid
154913,exorcism|ouija board|possession
154915,moral dilemmas|surprise ending|a24|canadian|dementia|holocaust|revenge
154919,vimeo
154921,future|jacques fresco|romance|technology|venus|venus project|vimeo|woman director
154925,mafia|palermo
154927,china|chinese propaganda|communism|communist|cultural revolution|maoism|maoist|maoist china|propaganda|red china
