tmdbId,tmdb_title,top_cast,cast_count,director,writers,producers,composer
13064,Airborne,Shane McDermott|Seth Green|Brittney Powell|Chris Conrad|Edie McClurg,13,Rob Bowman,Stephen McEveety|Bill Apablasa|Bill Apablasa,Bruce Davey|Stephen McEveety,Stewart Copeland
59917,Cotton Comes to Harlem,Godfrey Cambridge|Raymond St. Jacques|Calvin Lockhart|Judy Pace|Redd Foxx,14,Ossie Davis,Ossie Davis|Arnold Perl,Samuel Goldwyn Jr.,
157422,The Wicked Within,Sienna Guillory|Gianni Capaldi|Enzo Cilenti|Michele Hicks|Sonja Kinski,8,Jay Alaimo,Enzo Cilenti|Shawna Waldron|Shawna Waldron|Stephen Wallis|Stephen Wallis,Enzo Cilenti|Gianni Capaldi,Ali Helnwein
310933,Bleeding Hearts,Robert Loggia|Charles Durning|Tony Todd|Dustin Diamond|Wilson Jermaine Heredia,14,Dylan Bank,,,
7553,Waiting...,Ryan Reynolds|Anna Faris|Justin Long|David Koechner|Luis Guzmán,28,Rob McKittrick,,,
12877,Dead Man's Shoes,Paddy Considine|Gary Stretch|Toby Kebbell|Jo Hartley|Seamus O'Neill,12,Shane Meadows,Paddy Considine|Shane Meadows,Mark Herbert,Richard D. James
39895,From a Whisper to a Scream,Vincent Price|Clu Gulager|Terry Kiser|Rosalind Cash|Cameron Mitchell,15,Jeff Burr,,,
102840,Sex With Strangers,,0,,,,
55616,Dracula: Pages from a Virgin's Diary,Wei-Qiang Zhang|Tara Birtwhistle|David Moroni|CindyMarie Small|Johnny A. Wright,15,Guy Maddin,Mark Godden,Vonnie Von Helmolt,
29697,Faith Like Potatoes,Frank Rautenbach|Jeanne Neilson|Hamilton Dlamini|Sean Cameron Michael|Rochelle Buchan,5,Regardt van den Bergh,,,
50037,Beyond the Black Rainbow,Michael Rogers|Scott Hylands|Marilyn Norry|Eva Allan|Rondel Reynoldson,9,Panos Cosmatos,Panos Cosmatos,Oliver Linsley|Christya Nordstokke,
94329,The Raid,Iko Uwais|Joe Taslim|Donny Alamsyah|Yayan Ruhian|Ray Sahetapy,14,Gareth Evans,Gareth Evans,Ario Sagantoro,Mike Shinoda|Joseph Trapanese
53502,The Dead Undead,Luke Goss|Joshua Alba|Matthew R. Anderson|Laura Chinn|Cameron Goodman,19,Matthew R. Anderson|Edward Conna,Edward Conna,,
202604,The Vatican Exorcisms,Joe Marino,1,Joe Marino,,,
289,Casablanca,Humphrey Bogart|Ingrid Bergman|Paul Henreid|Claude Rains|Conrad Veidt,105,Michael Curtiz,Julius J. Epstein|Philip G. Epstein|Howard Koch,Hal B. Wallis,Max Steiner
27374,Lake Mungo,Talia Zucker|Rosie Traynor|David Pledger|Martin Sharpe|Steve Jodrell,7,Joel Anderson,Joel Anderson,,
26815,Rocket Singh: Salesman of the Year,Ranbir Kapoor|Sumeet Darshan Dobhal|Gauhar Khan|Shazahn Padamsee|Prem Chopra,8,Shimit Amin,Jaideep Sahni|Jaideep Sahni,Aditya Chopra,
811,Silent Running,Bruce Dern|Cliff Potts|Ron Rifkin|Jesse Vint|Steven Brown,7,Douglas Trumbull,Deric Washburn|Michael Cimino|Steven Bochco,Marty Hornstein|Douglas Trumbull|Michael Gruskoff,Peter Schickele
1366,Rocky,Sylvester Stallone|Talia Shire|Burt Young|Carl Weathers|Burgess Meredith,37,John G. Avildsen,Sylvester Stallone,Irwin Winkler|Robert Chartoff,Bill Conti
244776,The Sleepwalker,Christopher Abbott|Brady Corbet|Stephanie Ellis|Gitte Witt,4,Mona Lerche,Brady Corbet|Mona Lerche,,
5769,Tom Jones,Albert Finney|Susannah York|Hugh Griffith|Edith Evans|Joan Greenwood,18,Tony Richardson,John Osborne|Henry Fielding,,John Addison
277685,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,11,Levan Gabriadze,Nelson Greaves,Timur Bekmambetov|Nelson Greaves,
103,Taxi Driver,Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle,30,Martin Scorsese,Paul Schrader,Julia Phillips|Michael Phillips,Bernard Herrmann
11298,The Howling,Patrick Macnee|Dennis Dugan|Christopher Stone|Belinda Balaski|Kevin McCarthy,22,Joe Dante,Terence H. Winkless|John Sayles,Michael Finnell|Jack Conrad,Pino Donaggio
646,Dr. No,Sean Connery|Ursula Andress|Joseph Wiseman|Jack Lord|Bernard Lee,11,Terence Young,Richard Maibaum|Johanna Harwood|Berkely Mather,Albert R. Broccoli|Harry Saltzman,Monty Norman
93856,Chernobyl Diaries,Jesse McCartney|Jonathan Sadowski|Olivia Taylor Dudley|Ingrid Bolsø Berdal|Alex Feldman,12,Bradley Parker,Shane Van Dyke|Oren Peli|Carey Van Dyke,Brian Witten|Oren Peli,
9003,Hellraiser,Andrew Robinson|Clare Higgins|Ashley Laurence|Sean Chapman|Oliver Smith,22,Clive Barker,Clive Barker,Christopher Figg,Christopher Young
347126,God's Not Dead 2,Hayley Orrantia|Melissa Joan Hart|Jesse Metcalfe|David A.R. White|Ray Wise,10,Harold Cronk,Cary Solomon|Chuck Konzelman,,
10092,Cry_Wolf,Julian Morris|Lindy Booth|Jared Padalecki|Jon Bon Jovi|Sandra McCoy,20,Jeff Wadlow,,Steven Butensky|Beau Bauman|Gene Klein|Seth Gordon,Michael Wandmacher
10643,Godzilla 2000,Takehiro Murata|Naomi Nishida|Mayu Suzuki|Hiroshi Abe|Shirô Sano,16,Takao Okawara,Hiroshi Kashiwabara,Shogo Tomiyama,
46705,Blue Valentine,Ryan Gosling|Michelle Williams|Mike Vogel|John Doman|Faith Wladyka,15,Derek Cianfrance,Derek Cianfrance|Cami Delavigne|Joey Curtis,Lynette Howell|Alex Orlovsky|Jamie Patricof|Carrie Fix,Grizzly Bear
546,Transamerica,Felicity Huffman|Kevin Zegers|Elizabeth Peña|Danny Burstein|Maurice Orozco,13,Duncan Tucker,Duncan Tucker,Rene Bastian|Linda Moran|Lucy Cooper,David Mansfield
76487,The Devil Inside,Fernanda Andrade|Simon Quarterman|Evan Helmuth|Ionut Grama|Suzan Crowley,10,William Brent Bell,William Brent Bell|Matthew Peterman,Matthew Peterman|Morris Paulson,
5722,Beyond the Valley of the Dolls,Dolly Read|Cynthia Myers|Marcia McBroom|John Lazar|Michael Blodgett,22,Russ Meyer,Roger Ebert|Roger Ebert,Russ Meyer,Stu Phillips
39833,Love Me Tender,Richard Egan|Debra Paget|Elvis Presley|Robert Middleton|William Campbell,14,Robert D. Webb,Robert Buckner|Maurice Geraghty,David Weisbart,Lionel Newman
1781,An Inconvenient Truth,Al Gore|Billy West|Ronald Reagan|George W. Bush|George H. W. Bush,5,Davis Guggenheim,Davis Guggenheim,Lawrence Bender|Scott Z. Burns|Laurie Lennard,
18712,Sands of Iwo Jima,John Wayne|John Agar|Adele Mara|Forrest Tucker|Wally Cassell,49,Allan Dwan,Harry Brown|James Edward Grant,,
7944,Shine a Light,Mick Jagger|Keith Richards|Charlie Watts|Ronnie Wood|Christina Aguilera,13,Martin Scorsese,,Victoria Pearman|Michael Cohl|Zane Weiner|Steve Bing,
171424,The Green Inferno,Lorenza Izzo|Ariel Levy|Sky Ferreira|Nicolas Martinez|Kirby Bliss Blanton,21,Eli Roth,Eli Roth|Guillermo Amoedo,Eli Roth|Nicolás López|Molly Conners|Miguel Asensio|Christopher Woodrow,Manuel Riveiro
361475,Departure,Juliet Stevenson|Alex Lawther|Phénix Brossard|Finbar Lynch|Niamh Cusack,6,Andrew Steggall,Andrew Steggall,Pietro Greppi|Cora Palfrey|Guillaume Tobo,
113947,The Sessions,John Hawkes|Helen Hunt|William H. Macy|Moon Bloodgood|Annika Marks,19,Ben Lewin,Ben Lewin,Stephen Nemeth|Ben Lewin|Judi Levine,Marco Beltrami
18570,"Food, Inc.",Michael Pollan|Eric Schlosser|Richard Lobb|Vince Edwards|Carole Morison,5,Robert Kenner,Robert Kenner|Elise Pearlstein|Kim Roberts,,
83860,October Baby,Rachel Hendrix|Jason Burkey|Robert Amaya|John Schneider,4,Andrew Erwin|Jon Erwin,Jon Erwin|Cecil Stokes,,
41469,Next Stop Wonderland,Hope Davis|Philip Seymour Hoffman|Holland Taylor|Alan Gelfant|Jason Lewis,5,Brad Anderson,Brad Anderson,,
244772,The Skeleton Twins,Kristen Wiig|Bill Hader|Luke Wilson|Ty Burrell|Boyd Holbrook,16,Craig Johnson,Mark Heyman|Craig Johnson,Jennifer Lee|Stephanie Langhoff|Jacob Pechenik,Nathan Larson
50837,Martha Marcy May Marlene,Elizabeth Olsen|Hugh Dancy|John Hawkes|Sarah Paulson|Brady Corbet,14,Sean Durkin,Sean Durkin,Antonio Campos|Josh Mond|Chris Maybach|Patrick Cunningham,Saunder Jurriaans|Danny Bensi
248774,Obvious Child,Jenny Slate|Jake Lacy|Gaby Hoffmann|Paul Briganti|Stephen Singer,131,Gillian Robespierre,Gillian Robespierre|Gillian Robespierre|Karen Maine|Elisabeth Holm,Elisabeth Holm,Chris Bordeaux
10183,Frozen River,Melissa Leo|Misty Upham|Charlie McDermott|John Canoe|Jay Klaitz,9,Courtney Hunt,Courtney Hunt,Heather Rae|Chip Hourihan,Peter Golub|Shahzad Ismaily
159014,20 Feet from Stardom,Bette Midler|Mick Jagger|Sting|Sheryl Crow|Bruce Springsteen,15,Morgan Neville,,,
32456,Two Girls and a Guy,Robert Downey Jr.|Natasha Gregson Wagner|Heather Graham|Angel David|Frederique van der Wal,5,James Toback,James Toback,Chris Hanley,
49963,Walking and Talking,Catherine Keener|Anne Heche|Liev Schreiber|Randall Batinkoff|Amy Braverman,10,Nicole Holofcener,,James Schamus|Ted Hope,
13508,Who Killed the Electric Car?,Martin Sheen|Mel Gibson|Tom Hanks,3,Chris Paine,Chris Paine,,
22597,The Broken Hearts Club: A Romantic Comedy,Ben Weber|Timothy Olyphant|Matt McGrath|Zach Braff|Dean Cain,15,Greg Berlanti,Greg Berlanti,Joseph Middleton|Mickey Liddell,
9707,Bubba Ho-tep,Bruce Campbell|Ossie Davis|Ella Joyce|Heidi Marnhout|Bob Ivy,15,Don Coscarelli,Don Coscarelli|Joe R. Lansdale,Don Coscarelli|Jason R. Savage|Ronnie Truss|Mark Wooding,Brian Tyler
37532,Slam,Saul Williams|Sonja Sohn|Bonz Malone|Beau Sia,4,Marc Levin,,,
26791,Brigham City,Richard Dutcher|Matthew A. Brown|Wilford Brimley,3,Richard Dutcher,Richard Dutcher,,
56666,Fiza,Hrithik Roshan|Karisma Kapoor|Jaya Bachchan|Neha|Bikram Saluja,11,Khalid Mohammed,Javed Siddiqui|Khalid Mohammed,,
8675,Orgazmo,Trey Parker|Dian Bachar|Matt Stone|Ron Jeremy|Michael Dean Jacobs,23,Trey Parker,Trey Parker|Trey Parker|Matt Stone,Trey Parker,Paul Robb
13132,All the Real Girls,Paul Schneider|Zooey Deschanel|Danny McBride|Maurice Compte|Heather McComb,8,David Gordon Green,David Gordon Green,,
47686,Dream with the Fishes,David Arquette|Brad Hunt|Kathryn Erbe|Patrick McGaw|Cathy Moriarty,5,,,,
46989,Blue Car,Margaret Colin|Agnes Bruckner|David Strathairn|Frances Fisher|A.J. Buckley,15,Karen Moncrieff,Karen Moncrieff,,
192132,Palo Alto,Emma Roberts|Jack Kilmer|Nat Wolff|James Franco|Zoe Levin,41,Gia Coppola,James Franco|Gia Coppola,Vince Jolivette|Miles Levy|Sebastian Pardo|Adriana Rotaru,
24424,Ajami,Fouad Habash|Nisrine Rihan|Elias Saba|Youssef Sahwani|Abu George Shibli,14,Scandar Copti|Yaron Shani,Scandar Copti|Yaron Shani,,
13198,Wristcutters: A Love Story,Patrick Fugit|Shannyn Sossamon|Shea Whigham|Leslie Bibb|Will Arnett,20,Goran Dukic,Etgar Keret,Chris Coen|Tatiana Kelly|Mikal P. Lazarev,Bobby Johnston
244267,I Origins,Michael Pitt|Brit Marling|Astrid Bergès-Frisbey|Steven Yeun|Archie Panjabi,18,Mike Cahill,Mike Cahill,Mike Cahill|Hunter Gray|Alex Orlovsky,
21413,The Battle of Shaker Heights,Shia LaBeouf|Elden Henson|Amy Smart|Billy Kay|Kathleen Quinlan,8,Kyle Rankin|Efram Potelle,Erica Beeney,Chris Moore|Jeff Balis,
123678,The Act of Killing,Anwar Congo|Herman Koto|Syamsul Arifin|Ibrahim Sinik|Yapto Soerjosoemarno,10,Joshua Oppenheimer|Christine Cynn|Anonymous,,Christine Cynn|Anne Köhncke|Signe Byrge Sørensen|Michael Uwemedimo,
13362,Taxi to the Dark Side,Brian Keith Allen|Moazzam Begg|Christopher Beiring|Alex Gibney,4,Alex Gibney,Alex Gibney,,Ivor Guest
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Pelé|Franz Beckenbauer|Carlos Alberto|Raphael de la Sierra|Phil Woosnam,14,Paul Crowder|John Dower,Mark Monroe|John Dower,,
62402,Guiana 1838,Aasheekaa Bathija|Thomas Garvey|Kumar Gaurav|Rufus Graham|Asim Mujahid,13,Rohit Jagessar,Rohit Jagessar,,
206412,Lisa Picard Is Famous,Laura Kirk|Nat DeWolf|Griffin Dunne|Daniel London|Sandra Bullock,12,Griffin Dunne,,,
201132,Antarctica: A Year on Ice,Genevieve Bachman|William Brotman|Michael Christiansen|Tom Hamann|George Lampman,11,Anthony Powell,Anthony Powell|Simon Price,Anthony Powell,David Donaldson|Plan 9|Janet Roddick
251471,A LEGO Brickumentary,Jason Bateman|Matthias Klie,2,Kief Davidson|Daniel Junge,Kief Davidson|Daniel Junge|Davis Coombe,Daniel Junge|Justin Moore-Lewy|Brendan Kiernan|Chris Brown,John Jennings Boyd
112456,Hardflip,Randy Wayne|John Schneider|Rosanna Arquette|Sean Michael Afable|Jason Dundas,6,Johnny Remo,Daniel Backman|Johnny Remo,Johnny Remo,Jason Brandt
20296,Chocolate: Deep Dark Secrets,Anil Kapoor|Sunil Shetty|Arshad Warsi|Emraan Hashmi|Irrfan Khan,8,Vivek Agnihotri,,,
25983,The House of the Devil,Jocelin Donahue|Mary Woronov|Greta Gerwig|AJ Bowen|Heather Robb,9,Ti West,Ti West,Josh Braun|Larry Fessenden|Roger Kass|Peter Phok,
66195,The Perfect Host,David Hyde Pierce|Clayne Crawford|Nathaniel Parker|Helen Reddy,4,Nick Tomnay,Nick Tomnay,,
16155,Safe Men,Sam Rockwell|Steve Zahn|Paul Giamatti|Mark Ruffalo|Josh Pais,15,John Hamburg,John Hamburg,Andrew Hauptman|Jeffrey Clifford|Ellen Bronfman|Jonathan Cohen,
46727,Speedway Junky,Jesse Bradford|Jordan Brower|Jonathan Taylor Thomas|Daryl Hannah|Tiffani Thiessen,41,Nickolas Perry,Nickolas Perry,George Furla|Randall Emmett|Jeff Rice|Rodney Omanoff,
55180,The Last Big Thing,Dan Zukovic|Mark Ruffalo|Sibel Ergener|James Lorinz|Yul Vazquez,7,Dan Zukovic,,,
29015,The Specials,Jordan Ladd|Rob Lowe|Jamie Kennedy|Thomas Haden Church|James Gunn,11,Craig Mazin,James Gunn,,
91122,16 to Life,Hallee Hirsh|Theresa Russell|Shiloh Fernandez|Will Rothhaar,4,Becky Smith,Becky Smith,,
18206,Alone With Her,Colin Hanks|Ana Claudia Talancón|Jordana Spiro|Jonathon Trent|Alex Boling,6,Eric Nicholas,Eric Nicholas,,
320146,Creative Control,Benjamin Dickinson|Nora Zehetner|Dan Gill|Alexia Rasmussen|Gavin McInnes,22,Benjamin Dickinson,Benjamin Dickinson|Micah Bloomberg,Melody C. Roscher|Craig Shilowich|Mark De Pace|Zachary Mortensen,Dražen Bošnjak
13856,Special,Michael Rapaport|Josh Peck|Robert Baker|Jack Kehler|Alexandra Holden,8,Hal Haberman|Jeremy Passmore,Hal Haberman|Jeremy Passmore,,
219716,Sparkler,Park Overall|Veronica Cartwright|Freddie Prinze Jr.|Don Harvey|Jamie Kennedy,9,Darren Stein,,,
43630,The Helix... Loaded,,0,,,,
56491,In Her Line of Fire,Mariel Hemingway|David Keith|David Millbern|Jill Bennett|Sydney Jackson,14,Brian Trenchard-Smith,Anna Lorenzo|Paula Goldberg,Brian Trenchard-Smith,
99826,The Jimmy Show,Frank Whaley|Carla Gugino|Ethan Hawke|Lynn Cohen|Jillian Stacom,5,Frank Whaley,Frank Whaley|Jonathan Marc Sherman,,
186935,Heli,Armando Espitia|Andrea Vergara|Linda Gonzalez|Juan Eduardo Palacios|Kenny Johnston,5,Amat Escalante,Amat Escalante|Gabriel Reyes,,
357441,Karachi se Lahore,Shehzad Sheikh|Ayesha Omar|Yasir Hussain|Javed Sheikh,4,,,,
19344,Loving Annabelle,Erin Kelly|Diane Gaidry|Laura Breckenridge|Michelle Horn|Gustine Fudickar,25,Katherine Brooks,Katherine Brooks,,
242083,Hits,Meredith Hagner|Matt Walsh|James Adomian|Jake Cherry|Derek Waters,20,David Cross,David Cross,,
18869,Jimmy and Judy,Edward Furlong|Rachael Bella|William Sadler,3,Randall Rubin|Jon Schroder,Randall Rubin|Jon Schroder,,
26673,Frat Party,Randy Wayne|Caroline D'Amore|Jareb Dauplaise|Lauren C. Mayhew|Dan Levy,7,Robert Bennett,Robert Bennett,Robert Bennett|William Garcia,
41830,The Party's Over,Oliver Reed|Clifford David|Ann Lynn|Louise Sorel|Mike Pratt,13,Guy Hamilton,Marc Behm,,
37694,Proud,Vernel Bagneris|Marcus Chait|Michael Ciesla,3,Mary Pat Kelly,,,
63287,The Poker House,Jennifer Lawrence|Selma Blair|Bokeem Woodbine|Chloë Grace Moretz|Sophia Bairley,12,Lori Petty,Lori Petty|David Alan Grier,Stephen J. Cannell|Michael Dubelko,
335874,Childless,Barbara Hershey|Joe Mantegna|Diane Venora|James Naughton|Natalie Dreyfuss,6,Charlie Levi,Charlie Levi,,
34592,ZMD: Zombies of Mass Destruction,Janette Armand|Doug Fahl|Cooper Hopkins|Bill Johns|Russell Hodgkinson,18,Kevin Hamedani,Kevin Hamedani|Ramon Isao,,
92635,Snow White: A Deadly Summer,Shanley Caswell|Maureen McCormick|Eric Roberts|Tim Abell|R.J. Cantu,11,David DeCoteau,Barbara Kymlicka,Jeffrey Schenck,Harry Manfredini
258755,Hidden Away,Germán Alcarazu|Adil Koukouh|Ana Wagener|Alex Angulo,4,Mikel Rueda,Mikel Rueda,,
96534,My Last Day Without You,Ken Duken|Nicole Beharie|Reg E. Cathey|Marlene Forte|Laith Nakli,5,Stefan C. Schaefer,Christoph Silber|Stefan C. Schaefer,,
21283,Steppin: The Movie,Wesley Jonathan|Chrystee Pharris|Anthony Anderson,3,Michael Taliferro,Sean Alexander Jefferson|Bryan Anthony Pierre,,
272724,Doc Holliday's Revenge,Tom Berenger|Ashley Hayes|Eric Roberts|Bart Voitila|Oliver Rayon,7,David DeCoteau,Rolfe Kanefsky,David DeCoteau,
84178,Black Rock,Kate Bosworth|Lake Bell|Jay Paulson|Katie Aselton|Will Bouvier,7,Katie Aselton,Mark Duplass|Katie Aselton,Adele Romanski,Ben Lovett
101179,Truth or Dare,Liam Boyle|Jack Gordon|Florence Hall|David Oakes|Jennie Jacques,9,Robert Heath,Matthew McGuchan,Rupert Jermyn|Richard Johns,
52462,The Pet,Pierre Dulat|Andrea Edmondson|Summer Nguyen|Lydia McLane|Steven Wollenberg,6,D. Stevens,D. Stevens,,
269057,Bang Bang Baby,Jane Levy|Peter Stormare|Justin Chatwin|David Reale|Kristian Bruun,21,Jeffrey St. Jules,Jeffrey St. Jules,,
287524,Fear Clinic,Thomas Dekker|Robert Englund|Cleopatra Coleman|Fiona Dourif|Kevin Gage,14,Robert Hall,Robert Hall|Aaron Drane,Aaron Drane|Mark Benton Johnson,
206213,Zombie Hunter,Martin Copping|Danny Trejo|Clare Niederpruem|Terry Guthrie|Jason Regier,5,Kevin King,Kevin King|Kurt Knight,,
248402,A Fine Step,Luke Perry|Anna Claire Sneed|Leonor Varela,3,Jonathan Meyers,,,
29146,Charly,Cliff Robertson|Claire Bloom|Lilia Skala|Leon Janney|Ruth White,8,Ralph Nelson,Stirling Silliphant,Ralph Nelson,
207769,Banshee Chapter,Ted Levine|Katia Winter|Michael McMillian|Monique Candelaria|Jenny Gabrielle,12,Blair Erickson,Blair Erickson|Daniel J. Healy,Corey Moosa|Stephanie Riggs|Sean Akers,Andreas Weidinger
271185,Ask Me Anything,Britt Robertson|Christian Slater|Justin Long|Martin Sheen|Andy Buckley,18,Allison Burnett,Allison Burnett,Lauren Avinoam|Nicolas Emiliani|Lauren Hogarth,
29731,And Then Came Love,Kevin Daniels|Michael Boatman|Jeremy Gumbs|Eartha Kitt|Vanessa Williams,5,Richard Schenkman,Caytha Jentis,,
292539,Food Chains,,0,Sanjay Rawal,,,
654,On the Waterfront,Marlon Brando|Karl Malden|Lee J. Cobb|Rod Steiger|Pat Henning,22,Elia Kazan,Budd Schulberg|Budd Schulberg,Sam Spiegel,Leonard Bernstein
91070,L!fe Happens,Krysten Ritter|Kate Bosworth|Rachel Bilson|Geoff Stults|Justin Kirk,25,Kat Coiro,Krysten Ritter|Kat Coiro,Justin L. Levine,Mateo Messina
2009,"4 Months, 3 Weeks and 2 Days",Anamaria Marinca|Laura Vasiliu|Vlad Ivanov|Alexandru Potocean|Luminița Gheorghiu,21,Cristian Mungiu,Cristian Mungiu,Cristian Mungiu|Oleg Mutu,
323270,The Horror Network Vol. 1,Nick Frangione|Artem Mishin|Jan Cornet|Brian Dorton|Javier Botet,6,Joseph Graham|Brian Dorton|Lee Matthews|Manuel Marín,Joseph Graham|Brian Dorton|Douglas Conner|Manuel Marín,,
2652,Hard Candy,Patrick Wilson|Ellen Page|Sandra Oh|Odessa Rae|G.J. Echternkamp,5,David Slade,Brian Nelson,Michael Caldwell|David Higgins|Richard Hutton,Harry Escott|Molly Nyman
9813,The Quiet,Elisha Cuthbert|Camilla Belle|Edie Falco|Martin Donovan|Shawn Ashmore,20,Jamie Babbit,,Andrea Sperling|Holly Wiersma|Tom Schatz|Carolyn Pfeiffer|Joel Michaely,Jeff Rona
60421,Circumstance,Nikohl Boosheri|Sarah Kazemy|Reza Sixo Safai|Soheil Parsa|Nasrin Pakkho,7,Maryam Keshavarz,Maryam Keshavarz,,
157354,Fruitvale Station,Michael B. Jordan|Octavia Spencer|Melonie Diaz|Ahna O'Reilly|Kevin Durand,11,Ryan Coogler,Ryan Coogler,Forest Whitaker|Nina Yang Bongiovi,Ludwig Göransson
127867,The Brass Teapot,Juno Temple|Michael Angarano|Alexis Bledel|Billy Magnussen|Alia Shawkat,32,Ramaa Mosley,Ramaa Mosley|Tim Macy|Tim Macy,,Andrew Hewitt
3170,Bambi,Donnie Dunagan|Peter Behn|Stan Alexander|Cammie King|Will Wright,11,David Hand|James Algar|Samuel Armstrong|William Roberts|Paul Satterfield|Graham Heid|Norman Wright,,Walt Disney,Frank Churchill|Edward Plumb
14014,The Hammer,Adam Carolla|Oswaldo Castillo|Harold House Moore|Christopher Darga|Jonathan Hernandez,6,Charles Herman-Wurmfeld,Kevin Hench,,
15708,Latter Days,Steve Sandvoss|Wes Ramsey|Jacqueline Bisset|Joseph Gordon-Levitt|Rebekah Johnson,11,C. Jay Cox,,,
146882,Elza,Stana Roumillac|Vincent Byrd Le Sage|Christophe Cherki,3,Mariette Monpierre,Mariette Monpierre|Mama Keïta,,
215918,1982,Bokeem Woodbine|Sharon Leal|Wayne Brady|Quinton Aaron|Hill Harper,6,Tommy Oliver,Tommy Oliver,Tommy Oliver,
84200,"For a Good Time, Call...",Ari Graynor|Lauren Miller|Mark Webber|Justin Long|Mimi Rogers,14,Jamie Travis,Lauren Miller|Katie Anne Naylon,Josh Kesselman|Jennifer Weinbaum|Jenny Hinkey,John Swihart
84184,Celeste & Jesse Forever,Rashida Jones|Andy Samberg|Elijah Wood|Emma Roberts|Ari Graynor,21,Lee Toland Krieger,Will McCormack|Rashida Jones,Lee Nelson,
45767,Time Changer,D. David Morin|Gavin MacLeod|Hal Linden|Jennifer O'Neill|Paul Rodríguez,6,Rich Christiano,Rich Christiano,,
14823,London to Brighton,Georgia Groome|Johnny Harris|Sam Spruell|Lorraine Stanley|Alexander Morton,8,Paul Andrew Williams,Paul Andrew Williams,,
367551,American Hero,Stephen Dorff|Eddie Griffin|Bill Billions|Jonathan Billions,4,Nick Love,Nick Love,,Lorne Balfe
343409,Windsor Drive,Samaire Armstrong|Anna Gurji|Matt Cohen|Kyan DuBois,4,Natalie Bible',T.R. Gough,,
60243,A Separation,Leila Hatami|Kimia Hosseini|Merila Zarei|پیمان معادی|Sareh Bayat,11,Asghar Farhadi,Asghar Farhadi,Asghar Farhadi,Sattar Oraki
57294,Crying with Laughter,Stephen McCole|Malcolm Shields|Andrew Neil|Jo Hartley,4,Justin Molotnikov,Justin Molotnikov,,
11446,Welcome to the Dollhouse,Heather Matarazzo|Victoria Davis|Christina Brucato|Christina Vidal|Siri Howard,14,Todd Solondz,Todd Solondz,Todd Solondz,Jill Wisoff
47889,Ruby in Paradise,Ashley Judd|Todd Field|Bentley Mitchum|Dorothy Lyman|Allison Dean,9,Victor Nunez,Victor Nunez,,Charles Engstrom
25461,Raising Victor Vargas,Victor Rasuk|Judy Marte|Melonie Diaz|Altagracia Guzman|Silvestre Rasuk,9,Peter Sollett,Peter Sollett,Robin O'Hara,
905,Pandora's Box,Louise Brooks|Fritz Kortner|Francis Lederer|Carl Goetz|Krafft-Raschig,6,G.W. Pabst,Ladislaus Vajda,Seymour Nebenzal,
279759,Harrison Montgomery,,0,,,,
78705,Live-In Maid,Norma Aleandro|Norma Argentina|Marcos Mundstock|Claudia Lapacó|Elsa Berenguer,5,Jorge Gaggero,,,
25212,Deterrence,Kevin Pollak|Timothy Hutton|Sheryl Lee Ralph|Clotilde Courau|Sean Astin,23,Rod Lurie,Rod Lurie,Marc Frydman,
26899,The Mudge Boy,Emile Hirsch|Tom Guiry|Richard Jenkins|Pablo Schreiber|Zachary Knighton,6,Michael Burke,Michael Burke,,
146269,The Young Unknowns,Devon Gummersall|Arly Jover|Eion Bailey|Leslie Bibb|Dale Godboldo,6,Catherine Jelski,Catherine Jelski,,
292483,Not Cool,Shane Dawson|Cherami Leigh|Drew Monson|Michelle Veintimilla|Lisa Schwartz,5,Shane Dawson,Dan Schoffer,Shane Dawson|Lauren Schnipper|Josh Shader,
